machine,timestamp,temperature,pressure_bar,panne,temperature_lag1,temperature_lag3,temperature_lag6,temperature_roll3_mean,temperature_roll6_mean,pressure_bar_lag1,pressure_bar_lag3,pressure_bar_lag6,pressure_bar_roll3_mean,pressure_bar_roll6_mean,temperature_std24,temperature_delta6,pressure_bar_std24,pressure_bar_delta6,panne_v1,panne_v2
MACH-01,2025-10-01 10:00:00,35.87,196.144,0,36.1,36.03,36.65,35.910000000000004,36.01333333333333,196.796,195.468,196.28,196.282,196.2411666666667,1.628016431121029,-0.14333333333333087,0.3417319034577154,-0.09716666666668061,0,0
MACH-01,2025-10-01 11:00:00,35.7,196.512,0,35.87,35.6,36.32,35.85666666666666,35.88333333333333,196.144,196.582,196.097,196.50733333333332,196.21850000000003,1.5907969017472803,-0.18333333333333002,0.32956103600025255,0.2934999999999661,0,1
MACH-01,2025-10-01 12:00:00,35.9,195.833,0,35.7,36.1,35.38,35.89000000000001,35.78,196.512,196.796,196.224,196.484,196.28766666666664,1.6255654534586772,0.11999999999999744,0.332890565536881,-0.4546666666666397,0,0
MACH-01,2025-10-01 12:00:00,35.9,195.833,0,35.9,35.87,36.03,35.82333333333333,35.86666666666667,195.833,196.144,195.468,196.163,196.2225,1.6505540901006193,0.03333333333333144,0.34477648451665194,-0.3894999999999982,0,0
MACH-01,2025-10-01 13:00:00,36.91,196.241,0,35.9,35.7,35.6,35.833333333333336,35.845,195.833,196.512,196.582,196.05933333333334,196.2833333333333,1.6874472079772476,1.0649999999999977,0.3381135539469935,-0.04233333333328915,0,0
MACH-01,2025-10-01 14:00:00,38.19,196.463,0,36.91,35.9,36.1,36.23666666666667,36.06333333333333,196.241,195.833,196.796,195.96900000000002,196.22650000000002,1.691217670835127,2.126666666666665,0.33594001524218065,0.23649999999997817,0,0
MACH-01,2025-10-01 15:00:00,37.57,196.402,0,38.19,35.9,35.87,37.0,36.41166666666666,196.463,195.833,196.144,196.179,196.17100000000002,1.694947682062074,1.1583333333333385,0.33635901066908386,0.23099999999996612,0,0
MACH-01,2025-10-01 16:00:00,37.31,196.564,0,37.57,36.91,35.7,37.556666666666665,36.695,196.402,196.241,196.512,196.36866666666666,196.21400000000003,1.6700377501591368,0.615000000000002,0.3321432269198433,0.3499999999999659,0,0
MACH-01,2025-10-01 17:00:00,38.99,197.084,0,37.31,38.19,35.9,37.69,36.96333333333333,196.564,196.463,195.833,196.47633333333332,196.22266666666667,1.5553367103649238,2.026666666666671,0.3280477055273735,0.8613333333333344,0,0
MACH-01,2025-10-01 18:00:00,39.96,195.753,0,38.99,37.57,35.9,37.95666666666667,37.47833333333333,197.084,196.402,195.833,196.6833333333333,196.43116666666666,1.5518375620021148,2.481666666666669,0.3660343667047752,-0.6781666666666695,0,0
MACH-01,2025-10-01 19:00:00,39.84,196.715,0,39.96,37.31,36.91,38.75333333333334,38.155,195.753,196.564,196.241,196.46699999999998,196.41783333333333,1.5743487266306548,1.6850000000000023,0.38141093657173164,0.29716666666666924,0,0
MACH-01,2025-10-01 20:00:00,38.94,196.268,0,39.84,38.99,38.19,39.59666666666667,38.64333333333334,196.715,197.084,196.463,196.51733333333334,196.49683333333334,1.5879325269497484,0.29666666666665975,0.3907092677225881,-0.22883333333334122,0,0
MACH-01,2025-10-01 21:00:00,39.77,195.761,0,38.94,39.96,37.57,39.580000000000005,38.76833333333334,196.268,195.753,196.402,196.24533333333332,196.46433333333334,1.5765997166899255,1.0016666666666652,0.38798498168713663,-0.7033333333333474,0,0
MACH-01,2025-10-01 22:00:00,40.09,195.939,0,39.77,39.84,37.31,39.51666666666667,39.135000000000005,195.761,196.715,196.564,196.24800000000002,196.3575,1.601926772376957,0.9549999999999983,0.3977004348374284,-0.41849999999999454,0,0
MACH-01,2025-10-01 23:00:00,39.09,196.614,0,40.09,38.94,38.99,39.6,39.598333333333336,195.939,196.268,197.084,195.98933333333332,196.25333333333333,1.5653093873930983,-0.5083333333333329,0.4023445689632781,0.360666666666674,0,0
MACH-01,2025-10-02 00:00:00,38.68,196.872,0,39.09,39.77,39.96,39.650000000000006,39.615,196.614,195.761,195.753,196.10466666666665,196.17499999999998,1.5842741102857874,-0.9350000000000023,0.40689239176785147,0.6970000000000312,0,0
MACH-01,2025-10-02 01:00:00,38.27,195.814,0,38.68,40.09,39.84,39.28666666666667,39.40166666666667,196.872,195.939,196.715,196.475,196.3615,1.5861665916674148,-1.1316666666666677,0.4220397995350233,-0.5475000000000136,0,0
MACH-01,2025-10-02 02:00:00,37.97,195.91,0,38.27,39.09,38.94,38.68000000000001,39.14,195.814,196.614,196.268,196.43333333333337,196.21133333333333,1.5935222130482967,-1.1700000000000017,0.42054643542435843,-0.3013333333333321,0,0
MACH-01,2025-10-02 03:00:00,36.88,196.001,0,37.97,38.68,39.77,38.30666666666667,38.97833333333333,195.91,196.872,195.761,196.19866666666667,196.15166666666664,1.5961134294623995,-2.098333333333329,0.4148597960306829,-0.15066666666663764,0,0
MACH-01,2025-10-02 04:00:00,37.19,195.86,0,36.88,38.27,40.09,37.70666666666667,38.49666666666667,196.001,195.814,195.939,195.90833333333333,196.1916666666667,1.5912020340118829,-1.306666666666672,0.41808496293480835,-0.33166666666667766,0,0
MACH-01,2025-10-02 05:00:00,36.77,196.421,0,37.19,37.97,39.09,37.346666666666664,38.01333333333333,195.86,195.91,196.614,195.9236666666667,196.1785,1.5716933888948321,-1.2433333333333252,0.4244927386248865,0.2424999999999784,0,0
MACH-01,2025-10-02 06:00:00,36.41,196.369,0,36.77,36.88,38.68,36.946666666666665,37.626666666666665,196.421,196.001,196.872,196.09400000000002,196.14633333333333,1.5112093247424288,-1.2166666666666686,0.42616125239608066,0.2226666666666688,0,0
MACH-01,2025-10-02 07:00:00,35.94,196.369,0,36.41,37.19,38.27,36.79,37.24833333333333,196.369,195.86,195.814,196.2166666666667,196.0625,1.4954430781544512,-1.30833333333333,0.3932685197463126,0.3064999999999998,0,1
MACH-01,2025-10-02 08:00:00,35.1,196.593,0,35.94,36.77,37.97,36.373333333333335,36.86,196.369,196.421,195.91,196.38633333333334,196.155,1.4765461068985148,-1.759999999999998,0.38856255908041365,0.4379999999999882,0,0
MACH-01,2025-10-02 09:00:00,35.64,196.936,0,35.1,36.41,36.88,35.81666666666666,36.38166666666667,196.593,196.369,196.001,196.44366666666664,196.26883333333333,1.535889488778146,-0.7416666666666671,0.3787552242911329,0.6671666666666738,0,0
MACH-01,2025-10-02 10:00:00,36.98,196.514,0,35.64,35.94,37.19,35.559999999999995,36.175000000000004,196.936,196.369,195.86,196.63266666666667,196.42466666666667,1.548050609122926,0.8049999999999926,0.4016591112708803,0.08933333333334303,0,0
MACH-01,2025-10-02 11:00:00,36.27,196.22,0,36.98,35.1,36.77,35.906666666666666,36.14,196.514,196.593,196.421,196.681,196.53366666666668,1.5001400296957983,0.13000000000000256,0.40170587111007583,-0.313666666666677,0,0
MACH-01,2025-10-02 12:00:00,36.0,196.818,0,36.27,35.64,36.41,36.29666666666667,36.056666666666665,196.22,196.936,196.369,196.5566666666667,196.50016666666667,1.4828671307761485,-0.05666666666666487,0.3898614767000175,0.31783333333333985,0,0
MACH-01,2025-10-02 13:00:00,37.27,196.376,0,36.0,36.98,35.94,36.416666666666664,35.98833333333334,196.818,196.514,196.369,196.51733333333334,196.57500000000002,1.4777381855144673,1.2816666666666663,0.3889610441172127,-0.19900000000001228,0,0
MACH-01,2025-10-02 14:00:00,38.49,196.985,0,37.27,36.27,35.1,36.51333333333334,36.21,196.376,196.22,196.593,196.47133333333332,196.5761666666667,1.4712008306339495,2.280000000000001,0.3882281564356723,0.4088333333333196,0,0
MACH-01,2025-10-02 15:00:00,38.12,196.375,0,38.49,36.0,35.64,37.25333333333334,36.775000000000006,196.985,196.818,196.936,196.72633333333337,196.64149999999998,1.476691120941247,1.3449999999999918,0.408359487479637,-0.2664999999999793,1,0
MACH-01,2025-10-02 16:00:00,38.31,195.988,0,38.12,37.27,36.98,37.96,37.18833333333333,196.375,196.376,196.514,196.5786666666667,196.548,1.478434284905033,1.1216666666666697,0.4083379865161023,-0.5600000000000023,0,0
MACH-01,2025-10-02 17:00:00,39.65,196.514,0,38.31,38.49,36.27,38.306666666666665,37.410000000000004,195.988,196.985,196.22,196.44933333333333,196.46033333333335,1.479622393564072,2.239999999999995,0.41396964593287994,0.05366666666665765,0,0
MACH-01,2025-10-02 18:00:00,38.95,196.078,0,39.65,38.12,36.0,38.693333333333335,37.973333333333336,196.514,196.375,196.818,196.29233333333332,196.50933333333333,1.5087339327098674,0.9766666666666666,0.3858077330539897,-0.4313333333333276,0,0
MACH-01,2025-10-02 19:00:00,40.11,195.969,0,38.95,38.31,37.27,38.970000000000006,38.465,196.078,195.988,196.376,196.19333333333336,196.386,1.459675117714694,1.644999999999996,0.36995349296459423,-0.4170000000000016,0,0
MACH-01,2025-10-02 20:00:00,39.33,196.869,0,40.11,39.65,38.49,39.57,38.93833333333333,195.969,196.514,196.985,196.187,196.31816666666668,1.4772108829661608,0.3916666666666657,0.3689621951494454,0.5508333333333155,0,0
MACH-01,2025-10-02 21:00:00,39.45,196.413,0,39.33,38.95,38.12,39.46333333333333,39.078333333333326,196.869,196.078,196.375,196.30533333333332,196.2988333333333,1.4925107724224773,0.3716666666666768,0.3856399513816476,0.11416666666670494,0,0
MACH-01,2025-10-02 22:00:00,40.04,196.353,0,39.45,40.11,38.31,39.63,39.300000000000004,196.413,195.969,195.988,196.417,196.30516666666665,1.4755102286269142,0.7399999999999949,0.365502728533417,0.04783333333335804,0,0
MACH-01,2025-10-02 23:00:00,40.11,196.288,0,40.04,39.33,39.65,39.60666666666666,39.58833333333333,196.353,196.869,196.514,196.545,196.36599999999999,1.472153049600929,0.5216666666666683,0.3539946956740324,-0.07799999999997453,0,0
MACH-01,2025-10-03 00:00:00,38.94,196.246,0,40.11,39.45,38.95,39.86666666666667,39.665,196.288,196.413,196.078,196.35133333333337,196.32833333333335,1.525147118111591,-0.7250000000000014,0.35105288579263727,-0.08233333333333803,0,0
MACH-01,2025-10-03 01:00:00,39.31,196.339,0,38.94,40.04,40.11,39.696666666666665,39.663333333333334,196.246,196.353,195.969,196.29566666666668,196.35633333333337,1.532350602690275,-0.3533333333333317,0.33510705352024706,-0.017333333333368728,0,0
MACH-01,2025-10-03 02:00:00,38.31,195.537,0,39.31,40.11,39.33,39.45333333333334,39.53,196.339,196.288,196.869,196.29100000000003,196.418,1.5594675210710187,-1.2199999999999989,0.31550231400907586,-0.8810000000000002,0,0
MACH-01,2025-10-03 03:00:00,37.1,196.998,0,38.31,38.94,39.45,38.85333333333333,39.36000000000001,195.537,196.246,196.413,196.04066666666668,196.19600000000003,1.5618197649731846,-2.260000000000005,0.34663531508898454,0.8019999999999641,0,0
MACH-01,2025-10-03 04:00:00,36.84,196.772,0,37.1,39.31,40.04,38.24,38.968333333333334,196.998,196.339,196.353,196.29133333333334,196.2935,1.5562160886241911,-2.1283333333333303,0.36222136717855363,0.4784999999999968,0,1
MACH-01,2025-10-03 05:00:00,36.94,196.055,0,36.84,38.31,40.11,37.416666666666664,38.435,196.772,195.537,196.288,196.43566666666666,196.36333333333334,1.5648521715614558,-1.4950000000000045,0.35157405882780046,-0.3083333333333371,0,1
MACH-01,2025-10-03 06:00:00,37.07,196.362,0,36.94,37.1,38.94,36.96,37.906666666666666,196.055,196.998,196.246,196.60833333333335,196.32450000000003,1.559923295680214,-0.836666666666666,0.3598593827627837,0.037499999999965894,0,0
MACH-01,2025-10-03 07:00:00,36.58,195.968,0,37.07,36.84,39.31,36.949999999999996,37.595,196.362,196.772,196.339,196.39633333333333,196.34383333333335,1.538172204886071,-1.0150000000000006,0.35990161447476515,-0.375833333333361,0,0
MACH-01,2025-10-03 08:00:00,36.43,195.657,0,36.58,36.94,38.31,36.86333333333334,37.14,195.968,196.055,195.537,196.12833333333333,196.282,1.5074509990353813,-0.7100000000000009,0.37127265460586417,-0.625,0,0
MACH-01,2025-10-03 09:00:00,35.0,196.064,0,36.43,37.07,37.1,36.693333333333335,36.82666666666666,195.657,196.362,196.998,195.99566666666666,196.302,1.4198499614549023,-1.8266666666666609,0.3981501701257672,-0.23799999999999955,0,0
MACH-01,2025-10-03 10:00:00,36.34,196.073,0,35.0,36.58,36.84,36.00333333333333,36.47666666666667,196.064,195.968,196.772,195.89633333333336,196.14633333333333,1.4713722275087533,-0.13666666666666316,0.3827516222670198,-0.07333333333332348,0,0
MACH-01,2025-10-03 11:00:00,36.54,196.493,0,36.34,36.43,36.94,35.92333333333334,36.39333333333334,196.073,195.657,196.055,195.93133333333333,196.02983333333336,1.4959413690750585,0.14666666666666117,0.3837803167464068,0.46316666666663764,0,0
MACH-01,2025-10-03 12:00:00,36.65,195.873,0,36.54,35.0,37.07,35.96,36.32666666666667,196.493,196.064,196.362,196.21,196.10283333333334,1.4836704754460002,0.3233333333333306,0.3851984525232483,-0.229833333333346,0,0
MACH-01,2025-10-03 13:00:00,37.31,195.815,0,36.65,36.34,36.58,36.51,36.25666666666667,195.873,196.073,195.968,196.14633333333333,196.02133333333333,1.4517755246294293,1.0533333333333346,0.37994270878224756,-0.20633333333333326,0,0
MACH-01,2025-10-03 14:00:00,36.38,195.915,0,37.31,36.54,36.43,36.833333333333336,36.37833333333333,195.815,196.493,195.657,196.06033333333335,195.9958333333333,1.45092973690985,0.0016666666666722563,0.3906843494048196,-0.08083333333331666,0,0
MACH-01,2025-10-03 15:00:00,36.55,196.356,0,36.38,36.65,35.0,36.78,36.37,195.915,195.873,196.064,195.86766666666665,196.03883333333332,1.4833021695146882,0.17999999999999972,0.36369922077008565,0.3171666666666795,0,0
MACH-01,2025-10-03 16:00:00,38.56,196.775,0,36.55,37.31,36.34,36.74666666666667,36.62833333333334,196.356,195.815,196.073,196.02866666666668,196.08749999999998,1.507995117817811,1.9316666666666649,0.3633424917412089,0.6875000000000284,0,0
MACH-01,2025-10-03 17:00:00,38.83,196.5,0,38.56,36.38,36.54,37.163333333333334,36.998333333333335,196.775,195.915,196.493,196.34866666666665,196.20449999999997,1.512216376569587,1.8316666666666634,0.37783673914747035,0.2955000000000325,0,0
MACH-01,2025-10-03 18:00:00,39.11,196.834,0,38.83,36.55,36.65,37.98,37.38,196.5,196.356,195.873,196.54366666666667,196.20566666666664,1.4787611712001754,1.7299999999999969,0.3774073645822219,0.6283333333333587,0,0
MACH-01,2025-10-03 19:00:00,39.77,196.969,0,39.11,38.56,37.31,38.833333333333336,37.79,196.834,196.775,195.815,196.703,196.3658333333333,1.4844287804902814,1.980000000000004,0.3944346164663306,0.6031666666666808,0,0
MACH-01,2025-10-03 20:00:00,39.79,196.465,0,39.77,38.83,36.38,39.236666666666665,38.2,196.969,196.5,195.915,196.76766666666666,196.55816666666666,1.4631561453915785,1.5899999999999963,0.4134150456867953,-0.09316666666666151,0,0
MACH-01,2025-10-03 21:00:00,39.89,195.712,0,39.79,39.11,36.55,39.556666666666665,38.76833333333333,196.465,196.834,196.356,196.756,196.64983333333336,1.4867276950169699,1.1216666666666697,0.3977407574603925,-0.9378333333333728,0,0
MACH-01,2025-10-03 22:00:00,40.12,195.674,0,39.89,39.77,38.56,39.81666666666667,39.325,195.712,196.969,196.775,196.38199999999998,196.54250000000002,1.5100863181970199,0.7949999999999946,0.4142239448046872,-0.8685000000000116,1,0
MACH-01,2025-10-03 23:00:00,39.04,197.128,0,40.12,39.79,38.83,39.93333333333333,39.585,195.674,196.465,196.5,195.95033333333333,196.359,1.515211218356014,-0.5450000000000017,0.4309766125673549,0.768999999999977,0,0
MACH-01,2025-10-04 00:00:00,39.21,196.597,0,39.04,39.89,39.11,39.68333333333333,39.62,197.128,195.712,196.834,196.17133333333334,196.46366666666665,1.4606718724068797,-0.4099999999999966,0.4676620543744375,0.13333333333335418,0,0
MACH-01,2025-10-04 01:00:00,38.19,197.014,0,39.21,40.12,39.77,39.45666666666667,39.63666666666666,196.597,195.674,196.969,196.46633333333332,196.42416666666668,1.4707716967830218,-1.4466666666666654,0.47220914481776477,0.5898333333333312,0,0
MACH-01,2025-10-04 02:00:00,36.96,196.524,0,38.19,39.04,39.79,38.81333333333333,39.373333333333335,197.014,197.128,196.465,196.913,196.43166666666664,1.438847603999909,-2.413333333333334,0.49488671665245854,0.09233333333335736,0,0
MACH-01,2025-10-04 03:00:00,37.4,197.178,0,36.96,39.21,39.89,38.120000000000005,38.901666666666664,196.524,196.597,195.712,196.71166666666667,196.44150000000002,1.4433194429830187,-1.5016666666666652,0.4675104722536379,0.7364999999999782,0,0
MACH-01,2025-10-04 04:00:00,37.71,196.622,0,37.4,38.19,40.12,37.516666666666666,38.486666666666665,197.178,197.014,195.674,196.90533333333335,196.68583333333333,1.4390392829839878,-0.7766666666666637,0.479513066346731,-0.06383333333332075,0,0
MACH-01,2025-10-04 05:00:00,36.11,196.401,0,37.71,36.96,39.04,37.35666666666666,38.085,196.622,196.524,197.128,196.7746666666667,196.84383333333335,1.4265707716992926,-1.9750000000000014,0.47494068088812,-0.44283333333333985,0,0
MACH-01,2025-10-04 06:00:00,36.5,196.612,0,36.11,37.4,39.21,37.07333333333333,37.596666666666664,196.401,197.178,196.597,196.73366666666666,196.72266666666667,1.4571828588265876,-1.096666666666664,0.4705333217575463,-0.11066666666667402,0,0
MACH-01,2025-10-04 07:00:00,36.51,197.326,0,36.5,37.71,38.19,36.77333333333333,37.145,196.612,196.622,197.014,196.545,196.7251666666667,1.4729812394881743,-0.6350000000000051,0.47302351375522117,0.6008333333332985,0,0
MACH-01,2025-10-04 08:00:00,36.26,196.143,0,36.51,36.11,36.96,36.37333333333333,36.865,197.326,196.401,196.524,196.77966666666666,196.77716666666666,1.4753773774181176,-0.605000000000004,0.5014503728678611,-0.6341666666666583,0,0
MACH-01,2025-10-04 09:00:00,35.4,196.411,0,36.26,36.5,37.4,36.423333333333325,36.748333333333335,196.143,196.612,197.178,196.69366666666667,196.71366666666668,1.4821531903653575,-1.3483333333333363,0.4776753927062983,-0.3026666666666813,0,0
MACH-01,2025-10-04 10:00:00,35.46,196.701,0,35.4,36.51,37.71,36.056666666666665,36.415,196.411,197.326,196.622,196.62666666666667,196.5858333333333,1.452457624915086,-0.9549999999999983,0.4703328993722199,0.1151666666666813,0,0
MACH-01,2025-10-04 11:00:00,36.16,196.592,0,35.46,36.26,36.11,35.70666666666667,36.04,196.701,196.143,196.401,196.41833333333332,196.59900000000002,1.4990068572128286,0.11999999999999744,0.46440311543221513,-0.007000000000005002,0,0
MACH-01,2025-10-04 12:00:00,36.64,196.076,0,36.16,35.4,36.5,35.67333333333334,36.04833333333333,196.592,196.411,196.612,196.56799999999998,196.6308333333333,1.5134765981155933,0.5916666666666686,0.46476309806049987,-0.5548333333333062,0,0
MACH-01,2025-10-04 13:00:00,37.3,195.584,0,36.64,35.46,36.51,36.086666666666666,36.071666666666665,196.076,196.701,197.326,196.45633333333333,196.5415,1.513768452418104,1.2283333333333317,0.454481134316064,-0.9575000000000102,1,0
MACH-01,2025-10-04 14:00:00,37.79,196.896,0,37.3,36.16,36.26,36.699999999999996,36.20333333333333,195.584,196.592,196.143,196.08399999999997,196.25116666666668,1.5138705911228798,1.586666666666666,0.47203877688597984,0.6448333333333096,0,0
MACH-01,2025-10-04 15:00:00,39.53,196.706,0,37.79,36.64,35.4,37.24333333333333,36.458333333333336,196.896,196.076,196.411,196.18533333333335,196.37666666666667,1.4891781120052165,3.0716666666666654,0.46111659533424953,0.3293333333333237,0,0
MACH-01,2025-10-04 16:00:00,39.3,195.607,0,39.53,37.3,35.46,38.20666666666667,37.14666666666667,196.706,195.584,196.701,196.3953333333333,196.42583333333332,1.5115228907546836,2.153333333333329,0.46039963736609535,-0.8188333333333162,1,0
MACH-01,2025-10-04 17:00:00,38.66,196.149,0,39.3,37.79,36.16,38.87333333333333,37.78666666666667,195.607,196.896,196.592,196.403,196.2435,1.5341558128075,0.8733333333333277,0.4969647583223967,-0.09450000000001069,0,0
MACH-01,2025-10-04 18:00:00,40.51,196.721,0,38.66,39.53,36.64,39.163333333333334,38.20333333333333,196.149,196.706,196.076,196.154,196.16966666666667,1.5299374217571062,2.306666666666665,0.5024472699278372,0.5513333333333321,0,0
MACH-01,2025-10-04 19:00:00,38.85,197.336,0,40.51,39.3,37.3,39.49,38.84833333333333,196.721,195.607,195.584,196.159,196.27716666666666,1.6042714157405953,0.0016666666666722563,0.49967093519458705,1.0588333333333537,0,0
MACH-01,2025-10-04 20:00:00,39.07,196.299,0,38.85,38.66,37.79,39.339999999999996,39.10666666666666,197.336,196.149,196.896,196.73533333333333,196.56916666666666,1.5688807396874824,-0.03666666666666174,0.5201015351679029,-0.270166666666654,0,0
MACH-01,2025-10-04 21:00:00,40.17,196.816,0,39.07,40.51,39.53,39.47666666666667,39.32,196.299,196.721,196.706,196.78533333333334,196.46966666666665,1.537480941321734,0.8500000000000014,0.5217894638311302,0.34633333333334804,0,0
MACH-01,2025-10-04 22:00:00,39.43,195.546,0,40.17,38.85,39.3,39.36333333333334,39.42666666666666,196.816,197.336,195.607,196.817,196.48800000000003,1.5545454039826259,0.003333333333337407,0.4973572604930115,-0.9420000000000357,0,0
MACH-01,2025-10-04 23:00:00,37.91,196.242,0,39.43,39.07,38.66,39.556666666666665,39.44833333333333,195.546,196.299,196.149,196.22033333333334,196.47783333333334,1.5170279869018606,-1.538333333333334,0.5076975716657177,-0.23583333333334622,0,0
MACH-01,2025-10-05 00:00:00,39.89,196.174,0,37.91,40.17,40.51,39.169999999999995,39.32333333333333,196.242,196.816,196.721,196.20133333333334,196.49333333333334,1.4955484065157925,0.56666666666667,0.4952208389676081,-0.3193333333333328,0,0
MACH-01,2025-10-05 01:00:00,38.94,195.768,0,39.89,39.43,38.85,39.07666666666667,39.22,196.174,195.546,197.336,195.98733333333334,196.40216666666666,1.5296157872229796,-0.28000000000000114,0.49928235455020453,-0.6341666666666583,0,0
MACH-01,2025-10-05 02:00:00,38.02,195.729,0,38.94,37.91,39.07,38.913333333333334,39.23499999999999,195.768,196.242,196.299,196.06133333333332,196.14083333333335,1.5450601507919512,-1.2149999999999892,0.5067717020227757,-0.41183333333333394,0,0
MACH-01,2025-10-05 03:00:00,37.47,195.733,0,38.02,39.89,40.17,38.949999999999996,39.059999999999995,195.729,196.174,196.816,195.89033333333336,196.04583333333335,1.5335456689778106,-1.5899999999999963,0.5262798874435776,-0.3128333333333444,0,0
MACH-01,2025-10-05 04:00:00,36.95,196.006,0,37.47,38.94,39.43,38.14333333333334,38.61,195.733,195.768,195.546,195.74333333333334,195.86533333333333,1.5326262744392285,-1.6599999999999966,0.5161370099534066,0.14066666666667516,0,1
MACH-01,2025-10-05 05:00:00,35.38,196.825,0,36.95,38.02,37.91,37.48,38.196666666666665,196.006,195.729,196.242,195.8226666666667,195.942,1.5445190025620885,-2.816666666666663,0.5168845566736665,0.8829999999999814,0,1
MACH-01,2025-10-05 06:00:00,35.71,196.448,0,35.38,37.47,39.89,36.6,37.775,196.825,195.733,196.174,196.188,196.0391666666667,1.5872405642169318,-2.0649999999999977,0.5270764526676331,0.4088333333333196,0,1
MACH-01,2025-10-05 07:00:00,35.57,196.654,0,35.71,36.95,38.94,36.01333333333334,37.07833333333333,196.448,196.006,195.768,196.42633333333333,196.08483333333334,1.6239511107619486,-1.5083333333333329,0.524361551061924,0.5691666666666606,0,0
MACH-01,2025-10-05 08:00:00,36.47,196.983,0,35.57,35.38,38.02,35.553333333333335,36.51666666666667,196.654,196.825,195.729,196.64233333333334,196.2325,1.6672888150388554,-0.04666666666667396,0.48513977516741796,0.7505000000000166,0,0
MACH-01,2025-10-05 09:00:00,35.45,196.565,0,36.47,35.71,37.47,35.916666666666664,36.25833333333333,196.983,196.448,195.733,196.69500000000002,196.4415,1.6595780413594186,-0.80833333333333,0.5033968886836755,0.12350000000000705,0,0
MACH-01,2025-10-05 10:00:00,36.13,195.853,0,35.45,35.57,36.95,35.83,35.921666666666674,196.565,196.654,196.006,196.734,196.58016666666666,1.656496597720899,0.2083333333333286,0.5054063080651531,-0.7271666666666476,0,0
MACH-01,2025-10-05 11:00:00,36.03,196.071,0,36.13,36.47,35.38,36.01666666666667,35.785000000000004,195.853,196.983,196.825,196.467,196.55466666666666,1.621030044692923,0.24499999999999744,0.508690561104422,-0.48366666666666447,0,0
MACH-01,2025-10-05 12:00:00,35.95,196.53,0,36.03,35.45,35.71,35.870000000000005,35.89333333333334,196.071,196.565,196.448,196.163,196.429,1.6269692081744709,0.05666666666666487,0.5070020992298023,0.10099999999999909,0,0
MACH-01,2025-10-05 13:00:00,37.08,196.432,0,35.95,36.13,35.57,36.03666666666667,35.93333333333333,196.53,195.853,196.654,196.15133333333335,196.44266666666667,1.6542041301930879,1.1466666666666683,0.5074204567493797,-0.010666666666679703,0,0
