machine,timestamp,temperature,pressure_bar,panne,temperature_lag1,temperature_lag3,temperature_lag6,temperature_roll3_mean,temperature_roll6_mean,pressure_bar_lag1,pressure_bar_lag3,pressure_bar_lag6,pressure_bar_roll3_mean,pressure_bar_roll6_mean,temperature_std24,temperature_delta6,pressure_bar_std24,pressure_bar_delta6,panne_v1,panne_v2
MACH-01,2025-08-27 14:00:00,37.46,195.589,0,35.91,36.98,36.09,36.453333333333326,36.08,196.071,196.066,196.6,195.9813333333333,196.341,1.5508648825922806,1.3800000000000026,0.4201462974154114,-0.7520000000000095,0,0
MACH-01,2025-08-27 15:00:00,37.65,197.11,0,37.46,36.47,35.69,36.61333333333334,36.30833333333333,195.589,195.807,196.708,195.82233333333332,196.1725,1.5458722503792965,1.3416666666666686,0.41023595190069895,0.9375,0,0
MACH-01,2025-08-27 16:00:00,38.7,196.817,0,37.65,35.91,35.34,37.00666666666667,36.635,197.11,196.071,196.794,196.25666666666666,196.23950000000002,1.5426440106123827,2.065000000000005,0.43271277751654164,0.5774999999999864,0,0
MACH-01,2025-08-27 17:00:00,38.71,196.349,0,38.7,37.46,36.98,37.93666666666667,37.195,196.817,195.589,196.066,196.5053333333333,196.24333333333334,1.5544401107701165,1.5150000000000006,0.42998846462450846,0.10566666666665014,0,0
MACH-01,2025-08-27 18:00:00,39.45,196.014,0,38.71,37.65,36.47,38.35333333333333,37.48333333333333,196.349,197.11,195.807,196.7586666666667,196.29049999999998,1.5506791406030607,1.9666666666666757,0.42704276124005647,-0.2764999999999702,0,0
MACH-01,2025-08-27 19:00:00,39.51,197.241,0,39.45,38.7,35.91,38.95333333333333,37.98,196.014,196.817,196.071,196.39333333333335,196.32500000000002,1.587382998084802,1.5300000000000011,0.3846304621208436,0.9159999999999968,0,0
MACH-01,2025-08-27 20:00:00,39.21,196.327,0,39.51,38.71,37.46,39.22333333333333,38.58,197.241,196.349,195.589,196.53466666666668,196.51999999999998,1.5499167228680657,0.6300000000000026,0.4208396283070501,-0.19299999999998363,0,0
MACH-01,2025-08-27 21:00:00,40.16,196.271,0,39.21,39.45,37.65,39.39,38.87166666666666,196.327,196.014,197.11,196.52733333333333,196.64300000000003,1.5435545628210863,1.288333333333334,0.4064146522521148,-0.3720000000000425,0,0
MACH-01,2025-08-27 22:00:00,40.43,195.514,0,40.16,39.51,38.7,39.626666666666665,39.29,196.271,197.241,196.817,196.61299999999997,196.50316666666666,1.6107127214418133,1.1400000000000006,0.4070964704242391,-0.9891666666666481,0,0
MACH-01,2025-08-27 23:00:00,40.19,197.17,0,40.43,39.21,38.71,39.93333333333334,39.57833333333333,195.514,196.327,196.349,196.03733333333332,196.28600000000003,1.6675163776002977,0.6116666666666646,0.4411972327524165,0.8839999999999577,0,0
MACH-01,2025-08-28 00:00:00,38.71,196.54,0,40.19,40.16,39.45,40.26,39.824999999999996,197.17,196.271,196.014,196.3183333333333,196.42283333333333,1.7196978479970833,-1.1149999999999949,0.4701559331214095,0.11716666666666242,0,0
MACH-01,2025-08-28 01:00:00,39.13,196.427,0,38.71,40.43,39.51,39.776666666666664,39.70166666666666,196.54,195.514,197.241,196.40800000000002,196.51049999999998,1.7010967796169594,-0.5716666666666583,0.4712347775575348,-0.08349999999998658,0,0
MACH-01,2025-08-28 02:00:00,39.11,195.863,0,39.13,40.19,39.21,39.343333333333334,39.638333333333335,196.427,197.17,196.327,196.7123333333333,196.37483333333333,1.6959901024287354,-0.528333333333336,0.4687359427843766,-0.5118333333333283,0,0
MACH-01,2025-08-28 03:00:00,38.1,196.705,0,39.11,38.71,40.16,38.98333333333334,39.62166666666666,195.863,196.54,196.271,196.27666666666664,196.29749999999999,1.702304012001195,-1.5216666666666612,0.47794014542480245,0.4075000000000273,0,0
MACH-01,2025-08-28 04:00:00,37.47,196.502,0,38.1,39.13,40.43,38.78,39.278333333333336,196.705,196.427,195.514,196.33166666666668,196.36983333333333,1.703385322811905,-1.8083333333333371,0.4809696425986117,0.1321666666666772,0,0
MACH-01,2025-08-28 05:00:00,35.89,197.047,0,37.47,39.11,40.19,38.22666666666667,38.785,196.502,195.863,197.17,196.35666666666668,196.5345,1.6947384476069176,-2.894999999999996,0.4790926130551872,0.5124999999999886,0,0
MACH-01,2025-08-28 06:00:00,36.62,196.177,0,35.89,38.1,38.71,37.15333333333333,38.068333333333335,197.047,196.705,196.54,196.75133333333335,196.51399999999998,1.7163877112594115,-1.4483333333333377,0.4877989143049603,-0.3369999999999891,0,0
MACH-01,2025-08-28 07:00:00,35.87,196.608,0,36.62,37.47,39.13,36.66,37.72,196.177,196.502,196.427,196.57533333333333,196.4535,1.602545981614385,-1.8500000000000014,0.48444245556476173,0.15450000000001296,0,0
MACH-01,2025-08-28 08:00:00,35.6,197.105,0,35.87,35.89,39.11,36.126666666666665,37.17666666666667,196.608,197.047,195.863,196.61066666666667,196.48366666666666,1.618032386680759,-1.576666666666668,0.48266959736178433,0.6213333333333253,0,0
MACH-01,2025-08-28 09:00:00,36.13,196.238,0,35.6,36.62,38.1,36.03,36.59166666666667,197.105,196.177,196.705,196.63,196.69066666666666,1.6443306201630512,-0.461666666666666,0.5010655530025934,-0.45266666666665856,0,0
MACH-01,2025-08-28 10:00:00,36.72,196.06,0,36.13,35.87,37.47,35.86666666666667,36.26333333333333,196.238,196.608,196.502,196.65033333333335,196.61283333333333,1.621514768643056,0.45666666666667055,0.4997639152784925,-0.5528333333333251,0,0
MACH-01,2025-08-28 11:00:00,37.66,195.866,0,36.72,35.6,35.89,36.15,36.138333333333335,196.06,197.105,197.047,196.46766666666667,196.5391666666667,1.5509545915105143,1.5216666666666612,0.49906366675831304,-0.673166666666674,0,0
MACH-01,2025-08-28 12:00:00,35.62,196.315,0,37.66,36.13,36.62,36.836666666666666,36.43333333333333,195.866,196.238,196.177,196.05466666666666,196.34233333333336,1.5391224207602745,-0.8133333333333326,0.5065105618596247,-0.027333333333359633,0,0
MACH-01,2025-08-28 13:00:00,37.63,196.845,0,35.62,36.72,35.87,36.666666666666664,36.266666666666666,196.315,196.06,196.608,196.08033333333333,196.36533333333333,1.583849134138146,1.3633333333333368,0.4913710115732144,0.4796666666666738,0,0
MACH-01,2025-08-28 14:00:00,37.77,195.476,0,37.63,37.66,35.6,36.97,36.56,196.845,195.866,197.105,196.342,196.40483333333336,1.526975733698594,1.2100000000000009,0.49330479745123046,-0.9288333333333583,1,0
MACH-01,2025-08-28 15:00:00,38.64,196.602,0,37.77,35.62,36.13,37.00666666666667,36.92166666666667,195.476,196.315,196.238,196.212,196.13333333333333,1.5236160267933194,1.7183333333333337,0.5022957133956508,0.4686666666666781,1,1
MACH-01,2025-08-28 16:00:00,38.55,195.054,0,38.64,37.63,36.72,38.01333333333333,37.339999999999996,196.602,196.845,196.06,196.30766666666668,196.194,1.5270787091888829,1.2100000000000009,0.48322543835704046,-1.1399999999999864,0,0
MACH-01,2025-08-28 17:00:00,39.38,196.923,0,38.55,37.77,37.66,38.32,37.645,195.054,195.476,195.866,195.7106666666667,196.02633333333333,1.5245773945208787,1.7349999999999994,0.5496777712204683,0.8966666666666754,0,0
MACH-01,2025-08-28 18:00:00,39.35,196.028,0,39.38,38.64,35.62,38.85666666666666,37.931666666666665,196.923,196.602,196.315,196.19299999999998,196.20250000000001,1.543460198404217,1.4183333333333366,0.5621375289457777,-0.1745000000000232,0,0
MACH-01,2025-08-28 19:00:00,38.79,196.777,0,39.35,38.55,37.63,39.093333333333334,38.553333333333335,196.028,195.054,196.845,196.00166666666667,196.15466666666666,1.539687938926384,0.23666666666666458,0.5617587289621834,0.6223333333333301,0,0
MACH-01,2025-08-28 20:00:00,40.11,196.628,0,38.79,39.38,37.77,39.17333333333333,38.74666666666667,196.777,196.923,195.476,196.576,196.14333333333332,1.5170637519683363,1.3633333333333297,0.5379971445428129,0.48466666666666924,0,0
MACH-01,2025-08-28 21:00:00,39.12,196.233,0,40.11,39.35,38.64,39.416666666666664,39.13666666666666,196.628,196.028,196.602,196.47766666666666,196.33533333333332,1.558058934998144,-0.01666666666666572,0.540897722323252,-0.10233333333331984,0,0
MACH-01,2025-08-28 22:00:00,40.05,196.013,0,39.12,38.79,38.55,39.34,39.21666666666667,196.233,196.777,195.054,196.54599999999996,196.27383333333333,1.5110980147379391,0.8333333333333286,0.5412379379115726,-0.2608333333333235,0,0
MACH-01,2025-08-28 23:00:00,40.11,196.71,0,40.05,40.11,39.38,39.76,39.46666666666666,196.013,196.628,196.923,196.29133333333334,196.43366666666665,1.486590240610463,0.643333333333338,0.5162272769326187,0.27633333333335486,0,0
MACH-01,2025-08-29 00:00:00,38.49,196.018,0,40.11,39.12,39.35,39.76,39.58833333333333,196.71,196.233,196.028,196.31866666666667,196.39816666666664,1.4815678509948378,-1.0983333333333292,0.49380556374204515,-0.38016666666663923,0,0
MACH-01,2025-08-29 01:00:00,38.66,196.593,0,38.49,40.05,38.79,39.55,39.445,196.018,196.013,196.777,196.24699999999999,196.39649999999997,1.4776944806897272,-0.7850000000000037,0.49721214088502236,0.19650000000001455,0,0
MACH-01,2025-08-29 02:00:00,38.62,196.347,0,38.66,40.11,40.11,39.086666666666666,39.423333333333325,196.593,196.71,196.628,196.44033333333334,196.3658333333333,1.4650765424926888,-0.8033333333333275,0.49958764880706286,-0.018833333333304836,0,0
MACH-01,2025-08-29 03:00:00,37.43,196.33,0,38.62,38.49,39.12,38.59,39.175,196.347,196.018,196.233,196.31933333333333,196.319,1.4519516475959293,-1.7449999999999974,0.4887501288038585,0.011000000000024102,0,0
MACH-01,2025-08-29 04:00:00,38.72,196.351,0,37.43,38.66,40.05,38.236666666666665,38.89333333333333,196.33,196.593,196.013,196.42333333333332,196.33516666666665,1.4555042952953456,-0.173333333333332,0.483527210615686,0.015833333333347355,0,0
MACH-01,2025-08-29 05:00:00,36.68,196.063,0,38.72,38.62,40.11,38.25666666666667,38.67166666666667,196.351,196.347,196.71,196.34266666666667,196.39149999999998,1.46074572726062,-1.9916666666666671,0.4824984493479501,-0.32849999999999113,0,0
MACH-01,2025-08-29 06:00:00,35.67,196.82,0,36.68,37.43,38.49,37.61000000000001,38.1,196.063,196.33,196.018,196.24800000000002,196.28366666666668,1.4199224310309844,-2.4299999999999997,0.4618551124839045,0.5363333333333173,0,0
MACH-01,2025-08-29 07:00:00,36.56,196.527,0,35.67,38.72,38.66,37.02333333333333,37.63,196.82,196.351,196.593,196.41133333333332,196.41733333333332,1.4727135926876513,-1.0700000000000003,0.4725326746619484,0.10966666666666924,0,0
MACH-01,2025-08-29 08:00:00,35.74,195.914,0,36.56,36.68,38.62,36.303333333333335,37.28,196.527,196.063,196.347,196.47,196.40633333333332,1.4361399047749381,-1.5399999999999991,0.47077253038203565,-0.4923333333333346,0,0
MACH-01,2025-08-29 09:00:00,36.24,197.022,0,35.74,35.67,37.43,35.99,36.800000000000004,195.914,196.82,196.33,196.42033333333333,196.33416666666665,1.4262070910869427,-0.5600000000000023,0.4477451700675527,0.6878333333333444,0,0
MACH-01,2025-08-29 10:00:00,35.63,196.864,0,36.24,36.56,38.72,36.18000000000001,36.60166666666667,197.022,196.527,196.351,196.48766666666666,196.44949999999997,1.4200718878516954,-0.971666666666664,0.4724318503878137,0.4145000000000323,0,0
MACH-01,2025-08-29 11:00:00,36.61,196.954,0,35.63,35.74,36.68,35.870000000000005,36.086666666666666,196.864,195.914,196.063,196.6,196.535,1.4794101350964508,0.5233333333333334,0.4821090272235333,0.41900000000001114,0,0
MACH-01,2025-08-29 12:00:00,35.93,196.645,0,36.61,36.24,35.67,36.160000000000004,36.074999999999996,196.954,197.022,196.82,196.94666666666663,196.68349999999998,1.5042167180239092,-0.14499999999999602,0.486086902157698,-0.03849999999997067,0,0
MACH-01,2025-08-29 13:00:00,36.61,196.492,0,35.93,35.63,36.56,36.05666666666667,36.11833333333333,196.645,196.864,196.527,196.82100000000003,196.6543333333333,1.4847797865315804,0.49166666666666714,0.4884768232823858,-0.16233333333332212,0,0
MACH-01,2025-08-29 14:00:00,37.78,196.821,0,36.61,36.61,35.74,36.38333333333333,36.12666666666667,196.492,196.954,195.914,196.697,196.6485,1.508350428280102,1.6533333333333289,0.47991385096475225,0.17249999999998522,1,0
MACH-01,2025-08-29 15:00:00,38.97,196.582,0,37.78,35.93,36.24,36.77333333333333,36.46666666666667,196.821,196.645,197.022,196.65266666666665,196.79966666666667,1.5083160179965407,2.5033333333333303,0.4457332482810603,-0.21766666666667334,0,0
MACH-01,2025-08-29 16:00:00,39.05,196.167,0,38.97,36.61,35.63,37.78666666666666,36.92166666666667,196.582,196.492,196.864,196.63166666666666,196.72633333333332,1.5168865902025255,2.1283333333333303,0.4454495510562656,-0.5593333333333135,1,0
MACH-01,2025-08-29 17:00:00,38.9,196.69,0,39.05,37.78,36.61,38.6,37.49166666666667,196.167,196.821,196.954,196.5233333333333,196.6101666666667,1.529464005763963,1.4083333333333314,0.3395572458193274,0.07983333333331188,0,0
MACH-01,2025-08-29 18:00:00,38.67,196.243,0,38.9,38.97,35.93,38.973333333333336,37.87333333333333,196.69,196.582,196.645,196.47966666666665,196.56616666666665,1.5127139925274762,0.796666666666674,0.32990991029831773,-0.3231666666666513,0,0
MACH-01,2025-08-29 19:00:00,40.35,196.314,0,38.67,39.05,36.61,38.87333333333333,38.330000000000005,196.243,196.167,196.492,196.36666666666665,196.49916666666664,1.4907626197372303,2.019999999999996,0.3197849367889336,-0.18516666666664605,0,0
MACH-01,2025-08-29 20:00:00,39.86,197.29,0,40.35,38.9,37.78,39.306666666666665,38.95333333333333,196.314,196.69,196.821,196.41566666666665,196.4695,1.564322097008291,0.9066666666666663,0.3157742698396343,0.8204999999999814,0,1
MACH-01,2025-08-29 21:00:00,39.85,196.744,0,39.86,38.67,38.97,39.626666666666665,39.3,197.29,196.243,196.582,196.61566666666667,196.5476666666667,1.5500518341029144,0.5500000000000043,0.35626191055604745,0.19633333333331393,0,0
MACH-01,2025-08-29 22:00:00,40.45,196.504,0,39.85,40.35,39.05,40.02,39.446666666666665,196.744,196.314,196.167,196.78266666666664,196.57466666666664,1.581157849465874,1.0033333333333374,0.3548703274089918,-0.07066666666665355,0,0
MACH-01,2025-08-29 23:00:00,39.36,196.214,0,40.45,39.86,38.9,40.053333333333335,39.68,196.504,197.29,196.69,196.846,196.63083333333336,1.605994883309845,-0.3200000000000003,0.33803965711527423,-0.4168333333333578,0,0
MACH-01,2025-08-30 00:00:00,39.15,195.867,0,39.36,39.85,38.67,39.88666666666667,39.75666666666667,196.214,196.744,196.243,196.48733333333334,196.5515,1.5696837468794165,-0.6066666666666691,0.3424473274847574,-0.6845000000000141,1,0
MACH-01,2025-08-30 01:00:00,38.68,196.103,0,39.15,40.45,40.35,39.653333333333336,39.836666666666666,195.867,196.504,196.314,196.19499999999996,196.48883333333333,1.585237089660343,-1.1566666666666663,0.353309436572275,-0.3858333333333235,0,0
MACH-01,2025-08-30 02:00:00,38.19,196.5,0,38.68,39.36,39.86,39.06333333333333,39.55833333333333,196.103,196.214,197.29,196.06133333333332,196.45366666666666,1.585615993773447,-1.3683333333333323,0.3626357616840596,0.04633333333333667,0,1
MACH-01,2025-08-30 03:00:00,37.06,196.36,0,38.19,39.15,39.85,38.67333333333333,39.28,196.5,195.867,196.744,196.15666666666667,196.322,1.5804860745618956,-2.219999999999999,0.36127230636713653,0.038000000000010914,0,0
MACH-01,2025-08-30 04:00:00,36.0,195.526,0,37.06,38.68,40.45,37.97666666666667,38.815,196.36,196.103,196.504,196.32100000000003,196.258,1.587685798781417,-2.8149999999999977,0.3607068317599002,-0.7319999999999993,0,0
MACH-01,2025-08-30 05:00:00,36.84,196.637,0,36.0,38.19,39.36,37.083333333333336,38.07333333333333,195.526,196.5,196.214,196.12866666666665,196.09500000000003,1.6266542861550775,-1.2333333333333272,0.41147341295060647,0.5419999999999732,0,0
MACH-01,2025-08-30 06:00:00,35.71,196.596,0,36.84,37.06,39.15,36.63333333333333,37.65333333333333,196.637,196.36,195.867,196.17433333333335,196.16549999999998,1.6220450837209197,-1.943333333333328,0.4035297162342083,0.4305000000000234,0,0
MACH-01,2025-08-30 07:00:00,35.77,196.703,0,35.71,36.0,38.68,36.18333333333334,37.080000000000005,196.596,195.526,196.103,196.25300000000001,196.287,1.6197378008425554,-1.3100000000000023,0.3981601891599499,0.4159999999999968,0,1
MACH-01,2025-08-30 08:00:00,36.15,197.163,0,35.77,36.84,38.19,36.10666666666667,36.595,196.703,196.637,196.5,196.64533333333335,196.38700000000003,1.6545606711428782,-0.4450000000000003,0.4006317474956922,0.775999999999982,0,0
MACH-01,2025-08-30 09:00:00,35.03,196.159,0,36.15,35.71,37.06,35.876666666666665,36.255,197.163,196.596,196.36,196.82066666666665,196.49750000000003,1.634268827778739,-1.2250000000000014,0.40371206691281136,-0.3385000000000389,0,0
MACH-01,2025-08-30 10:00:00,37.34,196.982,0,35.03,35.77,36.0,35.65,35.916666666666664,196.159,196.703,195.526,196.67499999999998,196.46400000000003,1.7025428552353867,1.4233333333333391,0.39745781837989713,0.5179999999999723,0,0
MACH-01,2025-08-30 11:00:00,37.25,196.306,0,37.34,36.15,36.84,36.17333333333334,36.14,196.982,197.163,196.637,196.768,196.70666666666668,1.643635452282536,1.1099999999999994,0.40277641512346823,-0.40066666666666606,0,0
MACH-01,2025-08-30 12:00:00,36.49,195.768,0,37.25,35.03,35.71,36.54,36.208333333333336,196.306,196.159,196.596,196.48233333333334,196.65150000000003,1.6278219087684875,0.2816666666666663,0.39337510217920124,-0.8835000000000264,0,0
MACH-01,2025-08-30 13:00:00,37.18,196.358,0,36.49,37.34,35.77,37.026666666666664,36.33833333333333,195.768,196.982,196.703,196.352,196.5135,1.602578933822122,0.8416666666666686,0.41771712006011014,-0.1554999999999893,0,0
MACH-01,2025-08-30 14:00:00,37.14,196.182,0,37.18,37.25,36.15,36.973333333333336,36.57333333333333,196.358,196.306,197.163,196.144,196.45600000000002,1.5868344205558698,0.56666666666667,0.41798668370371794,-0.27400000000002933,0,0
MACH-01,2025-08-30 15:00:00,36.91,196.29,0,37.14,36.49,35.03,36.93666666666667,36.73833333333334,196.182,195.768,196.159,196.10266666666666,196.29250000000002,1.594647750845113,0.17166666666665975,0.4130878332401317,-0.002500000000026148,0,0
MACH-01,2025-08-30 16:00:00,37.95,195.936,0,36.91,37.18,37.34,37.07666666666666,37.05166666666667,196.29,196.358,196.982,196.27666666666664,196.31433333333334,1.5896082372163605,0.8983333333333334,0.4122520598730578,-0.3783333333333303,0,0
MACH-01,2025-08-30 17:00:00,39.86,196.313,0,37.95,37.14,37.25,37.333333333333336,37.153333333333336,195.936,196.182,196.306,196.136,196.14000000000001,1.567935964383054,2.7066666666666634,0.4206074605491208,0.1729999999999734,0,0
MACH-01,2025-08-30 18:00:00,39.43,196.657,0,39.86,36.91,36.49,38.24,37.58833333333333,196.313,196.29,195.768,196.17966666666666,196.14116666666666,1.6099221333227074,1.8416666666666686,0.416053290552697,0.5158333333333474,0,0
MACH-01,2025-08-30 19:00:00,38.55,196.122,0,39.43,37.95,37.18,39.080000000000005,38.07833333333333,196.657,195.936,196.358,196.30200000000002,196.2893333333333,1.63502337881615,0.471666666666664,0.41881122308234053,-0.16733333333328915,0,0
MACH-01,2025-08-30 20:00:00,39.9,196.605,0,38.55,39.86,37.14,39.279999999999994,38.306666666666665,196.122,196.313,196.182,196.364,196.25,1.553830237122808,1.5933333333333337,0.42223882245528016,0.35499999999998977,0,0
MACH-01,2025-08-30 21:00:00,40.69,196.694,0,39.9,39.43,36.91,39.29333333333333,38.766666666666666,196.605,196.657,196.29,196.46133333333333,196.3205,1.5562021775435622,1.923333333333332,0.3795120794892808,0.3734999999999786,0,0
MACH-01,2025-08-30 22:00:00,39.15,195.545,0,40.69,38.55,37.95,39.71333333333333,39.39666666666667,196.694,196.122,195.936,196.47366666666665,196.38783333333333,1.6136375327057,-0.2466666666666697,0.3774332626486967,-0.8428333333333455,0,0
MACH-01,2025-08-30 23:00:00,38.58,196.675,0,39.15,39.9,39.86,39.913333333333334,39.596666666666664,195.545,196.605,196.313,196.28133333333335,196.32266666666666,1.5408154720279124,-1.0166666666666657,0.4104113436718215,0.35233333333334826,0,0
MACH-01,2025-08-31 00:00:00,38.86,196.105,0,38.58,40.69,39.43,39.473333333333336,39.38333333333333,196.675,196.694,196.657,196.30466666666666,196.383,1.5131558345755949,-0.5233333333333334,0.41617340440764616,-0.27800000000002,0,0
MACH-01,2025-08-31 01:00:00,39.7,196.339,0,38.86,39.15,38.55,38.86333333333333,39.288333333333334,196.105,195.545,196.122,196.10833333333335,196.29099999999997,1.5022615198137321,0.41166666666666885,0.40727001823561926,0.04800000000003024,0,0
MACH-01,2025-08-31 02:00:00,37.31,196.195,0,39.7,38.58,39.9,39.04666666666667,39.48,196.339,196.675,196.605,196.37300000000002,196.32716666666667,1.5451194198958056,-2.1699999999999946,0.4040037106121983,-0.1321666666666772,0,0
