machine,timestamp,temperature,pressure_bar,panne,temperature_lag1,temperature_lag3,temperature_lag6,temperature_roll3_mean,temperature_roll6_mean,pressure_bar_lag1,pressure_bar_lag3,pressure_bar_lag6,pressure_bar_roll3_mean,pressure_bar_roll6_mean,temperature_std24,temperature_delta6,pressure_bar_std24,pressure_bar_delta6,panne_v1,panne_v2
MACH-01,2026-02-03 16:00:00,37.98,196.256,0,39.34,36.69,35.62,37.83333333333332,36.925000000000004,197.113,195.68,195.616,196.51533333333336,196.24933333333334,1.4463016303085783,1.0549999999999926,0.4599614645958308,0.006666666666660603,0,0
MACH-01,2026-02-03 17:00:00,39.89,196.292,0,37.98,37.47,36.12,38.26333333333332,37.318333333333335,196.256,196.753,196.117,196.7073333333333,196.356,1.4430221909293084,2.5716666666666654,0.4249348458157194,-0.06399999999999295,0,0
MACH-01,2026-02-03 18:00:00,39.64,195.872,0,39.89,39.34,36.31,39.069999999999986,37.946666666666665,196.292,197.113,196.217,196.5536666666667,196.3851666666667,1.4979318472069063,1.6933333333333351,0.41650114175956343,-0.5131666666666774,0,0
MACH-01,2026-02-03 19:00:00,39.38,196.499,0,39.64,37.98,36.69,39.169999999999995,38.501666666666665,195.872,196.256,195.68,196.14000000000001,196.32766666666666,1.475007676238895,0.8783333333333374,0.4224666353347836,0.17133333333333667,0,0
MACH-01,2026-02-03 20:00:00,39.0,196.854,0,39.38,39.89,37.47,39.636666666666656,38.949999999999996,196.499,196.292,196.753,196.221,196.46416666666667,1.498813782182194,0.05000000000000426,0.4133800559440145,0.3898333333333426,0,0
MACH-01,2026-02-03 21:00:00,38.8,196.354,0,39.0,39.64,39.34,39.339999999999996,39.205,196.854,195.872,197.113,196.40833333333333,196.481,1.4272693600449462,-0.40500000000000114,0.4289971031286763,-0.12699999999998113,0,0
MACH-01,2026-02-03 22:00:00,39.29,196.357,0,38.8,39.38,37.98,39.059999999999995,39.115,196.354,196.499,196.256,196.569,196.3545,1.433641355523769,0.17499999999999716,0.41865672008861743,0.0024999999999977263,0,0
MACH-01,2026-02-03 23:00:00,39.31,196.01,0,39.29,39.0,39.89,39.029999999999994,39.333333333333336,196.357,196.854,196.292,196.52166666666668,196.37133333333335,1.3774864212092581,-0.023333333333333428,0.40106074705228384,-0.3613333333333628,0,0
MACH-01,2026-02-04 00:00:00,39.67,196.449,0,39.31,38.8,39.64,39.133333333333326,39.23666666666667,196.01,196.354,195.872,196.24033333333333,196.32433333333333,1.4062126645735935,0.43333333333333,0.40561766953703227,0.12466666666668402,0,0
MACH-01,2026-02-04 01:00:00,39.14,196.583,0,39.67,39.29,39.38,39.423333333333325,39.24166666666667,196.449,196.357,196.499,196.27200000000002,196.42049999999998,1.4531313016194556,-0.10166666666666657,0.38523064566884807,0.16250000000002274,0,0
MACH-01,2026-02-04 02:00:00,37.92,196.025,0,39.14,39.31,39.0,39.37333333333333,39.20166666666667,196.583,196.01,196.854,196.34733333333335,196.43449999999999,1.4792915950631453,-1.2816666666666663,0.389603142563985,-0.40949999999998,0,0
MACH-01,2026-02-04 03:00:00,37.28,196.206,0,37.92,39.67,38.8,38.90999999999999,39.02166666666667,196.025,196.449,196.354,196.35233333333335,196.29633333333334,1.4727495728683497,-1.7416666666666671,0.38987052616733464,-0.09033333333334781,0,0
MACH-01,2026-02-04 04:00:00,36.91,196.206,0,37.28,39.14,39.29,38.11333333333332,38.76833333333334,196.206,196.583,196.357,196.27133333333333,196.27166666666665,1.4761641807203865,-1.8583333333333414,0.35569746752818115,-0.0656666666666581,0,0
MACH-01,2026-02-04 05:00:00,36.62,196.724,0,36.91,37.92,39.31,37.36999999999999,38.37166666666667,196.206,196.025,196.01,196.14566666666667,196.2465,1.4865920076260217,-1.7516666666666723,0.34792608899870164,0.47749999999999204,0,0
MACH-01,2026-02-04 06:00:00,35.8,196.244,0,36.62,37.28,39.67,36.93666666666666,37.92333333333333,196.724,196.206,196.449,196.37866666666665,196.3655,1.4898166408066886,-2.123333333333335,0.34949366065871923,-0.1214999999999975,0,0
MACH-01,2026-02-04 07:00:00,36.05,196.366,0,35.8,36.91,39.14,36.44333333333332,37.278333333333336,196.244,196.206,196.583,196.39133333333334,196.3313333333333,1.5001646648869111,-1.2283333333333388,0.34929505612297257,0.034666666666709034,0,0
MACH-01,2026-02-04 08:00:00,35.85,196.358,0,36.05,36.62,37.92,36.15666666666666,36.76333333333333,196.366,196.724,196.025,196.44466666666668,196.29516666666666,1.5124246298264599,-0.9133333333333269,0.3485181362632664,0.0628333333333444,0,0
MACH-01,2026-02-04 09:00:00,35.84,196.436,0,35.85,35.8,37.28,35.899999999999984,36.41833333333333,196.358,196.244,196.206,196.3226666666667,196.35066666666668,1.5182483590461369,-0.578333333333326,0.348595564736108,0.08533333333332394,0,0
MACH-01,2026-02-04 10:00:00,36.78,196.395,0,35.84,36.05,36.91,35.91333333333333,36.178333333333335,196.436,196.366,196.206,196.38666666666666,196.389,1.519873183127384,0.6016666666666666,0.3476162692570744,0.006000000000000227,0,0
MACH-01,2026-02-04 11:00:00,36.94,195.9,0,36.78,35.85,36.62,36.15666666666666,36.156666666666666,196.395,196.358,196.724,196.39633333333336,196.42050000000003,1.4668214674688267,0.7833333333333314,0.3141595989670626,-0.5205000000000268,0,0
MACH-01,2026-02-04 12:00:00,36.75,197.093,0,36.94,35.84,35.8,36.51999999999999,36.21,195.9,196.436,196.244,196.24366666666666,196.2831666666667,1.4353212537565736,0.5399999999999991,0.3240805025011946,0.8098333333333017,0,0
MACH-01,2026-02-04 13:00:00,37.11,196.672,0,36.75,36.78,36.05,36.82333333333332,36.36833333333333,197.093,196.395,196.366,196.46266666666665,196.42466666666667,1.4177761214207387,0.7416666666666671,0.35730616261194387,0.24733333333333007,0,0
MACH-01,2026-02-04 14:00:00,38.75,196.673,0,37.11,36.94,35.85,36.93333333333332,36.545,196.672,195.9,196.358,196.55499999999998,196.47566666666668,1.4054057127489339,2.2049999999999983,0.3295894432271101,0.1973333333333187,0,0
MACH-01,2026-02-04 15:00:00,36.28,196.02,0,38.75,36.75,35.84,37.536666666666655,37.028333333333336,196.673,197.093,196.436,196.81266666666667,196.5281666666667,1.41402498800504,-0.7483333333333348,0.3264369543184953,-0.508166666666682,0,0
MACH-01,2026-02-04 16:00:00,39.0,196.625,0,36.28,37.11,36.78,37.37999999999999,37.10166666666667,196.02,196.672,196.395,196.455,196.45883333333336,1.41821356296611,1.8983333333333334,0.29984445242839347,0.1661666666666406,0,0
MACH-01,2026-02-04 17:00:00,40.41,196.257,0,39.0,38.75,36.94,38.00999999999999,37.471666666666664,196.625,196.673,195.9,196.43933333333334,196.4971666666667,1.4392560477727911,2.9383333333333326,0.30326603509683275,-0.2401666666666813,0,0
MACH-01,2026-02-04 18:00:00,39.04,195.934,0,40.41,36.28,36.75,38.563333333333325,38.05,196.257,196.02,197.093,196.30066666666667,196.55666666666664,1.4750327925732625,0.990000000000002,0.30381071290400635,-0.622666666666646,0,0
MACH-01,2026-02-04 19:00:00,39.71,196.412,0,39.04,39.0,37.11,39.48333333333332,38.431666666666665,195.934,196.625,196.672,196.27200000000002,196.36350000000002,1.448306357226913,1.278333333333336,0.2995151153910261,0.048499999999989996,0,0
MACH-01,2026-02-04 20:00:00,39.64,196.73,0,39.71,40.41,38.75,39.71999999999999,38.865,196.412,196.257,196.673,196.20100000000002,196.32016666666667,1.4651303918946745,0.7749999999999986,0.29860047649844634,0.4098333333333244,0,0
MACH-01,2026-02-04 21:00:00,39.85,196.528,0,39.64,39.04,36.28,39.463333333333324,39.01333333333333,196.73,195.934,196.02,196.35866666666666,196.32966666666667,1.4926558739398181,0.8366666666666731,0.29104429353106026,0.19833333333332348,0,0
MACH-01,2026-02-04 22:00:00,40.21,195.761,0,39.85,39.71,39.0,39.73333333333332,39.608333333333334,196.528,196.412,196.625,196.5566666666667,196.4143333333333,1.535849620896201,0.6016666666666666,0.29262990116843357,-0.6533333333333076,0,0
MACH-01,2026-02-04 23:00:00,40.31,196.362,0,40.21,39.64,40.41,39.89999999999999,39.81,195.761,196.73,196.257,196.33966666666666,196.27033333333335,1.5824561261975965,0.5,0.31906763798390414,0.09166666666664014,0,0
MACH-01,2026-02-05 00:00:00,38.86,197.309,0,40.31,39.85,39.04,40.12333333333333,39.79333333333333,196.362,196.528,195.934,196.21699999999998,196.2878333333333,1.6321389451476864,-0.93333333333333,0.3103157549231466,1.0211666666666872,0,1
MACH-01,2026-02-05 01:00:00,39.09,195.997,0,38.86,40.21,39.71,39.79333333333333,39.763333333333335,197.309,195.761,196.412,196.47733333333335,196.51699999999997,1.6041128637805053,-0.673333333333332,0.36438194396371454,-0.5199999999999534,0,0
MACH-01,2026-02-05 02:00:00,38.69,197.358,0,39.09,40.31,39.64,39.419999999999995,39.660000000000004,195.997,196.362,196.73,196.556,196.4478333333333,1.6025459816255998,-0.970000000000006,0.37178260117453754,0.9101666666666972,0,0
MACH-01,2026-02-05 03:00:00,37.4,195.45,0,38.69,38.86,39.85,38.87999999999999,39.501666666666665,197.358,197.309,196.528,196.888,196.5525,1.6094381389865,-2.1016666666666666,0.41299449938405786,-1.1025000000000205,0,1
MACH-01,2026-02-05 04:00:00,37.29,196.451,0,37.4,39.09,40.21,38.393333333333324,39.093333333333334,195.45,195.997,195.761,196.26833333333335,196.37283333333335,1.607320154712826,-1.8033333333333346,0.45801511746437795,0.07816666666664673,0,0
MACH-01,2026-02-05 05:00:00,36.9,195.297,0,37.29,38.69,40.31,37.79333333333332,38.60666666666667,196.451,197.358,196.362,196.41966666666667,196.48783333333336,1.5980077610524082,-1.7066666666666706,0.45602569332309817,-1.1908333333333587,0,0
MACH-01,2026-02-05 06:00:00,35.27,196.807,0,36.9,37.4,38.86,37.19666666666666,38.038333333333334,195.297,195.45,197.309,195.73266666666666,196.31033333333332,1.5884022028462779,-2.768333333333331,0.5049304730441886,0.4966666666666697,0,1
MACH-01,2026-02-05 07:00:00,36.31,196.744,0,35.27,37.29,39.09,36.48666666666666,37.44,196.807,196.451,195.997,196.18499999999997,196.22666666666666,1.6239375568172902,-1.1299999999999955,0.5123547072237864,0.5173333333333403,0,0
MACH-01,2026-02-05 08:00:00,34.67,196.738,0,36.31,36.9,38.69,36.15999999999999,36.97666666666667,196.744,195.297,197.358,196.28266666666664,196.35116666666667,1.611174744714836,-2.306666666666665,0.5175938880733214,0.38683333333332826,0,0
MACH-01,2026-02-05 09:00:00,36.26,196.246,0,34.67,35.27,37.4,35.416666666666664,36.306666666666665,196.738,196.807,195.45,196.763,196.24783333333332,1.695790824888222,-0.046666666666666856,0.522087114100657,-0.0018333333333089286,0,0
MACH-01,2026-02-05 10:00:00,36.1,196.248,0,36.26,36.31,37.29,35.74666666666666,36.11666666666667,196.246,196.744,196.451,196.57600000000002,196.38049999999998,1.6749743671085577,-0.01666666666666572,0.5231869573977642,-0.13249999999999318,0,0
MACH-01,2026-02-05 11:00:00,36.77,196.377,0,36.1,34.67,36.9,35.676666666666655,35.91833333333333,196.248,196.738,195.297,196.41066666666666,196.34666666666666,1.701693955703121,0.8516666666666737,0.5241884825301212,0.030333333333345536,0,0
MACH-01,2026-02-05 12:00:00,34.81,196.304,0,36.77,36.26,35.27,36.37666666666666,35.89666666666667,196.377,196.246,196.807,196.29033333333336,196.52666666666664,1.706435336602878,-1.086666666666666,0.5133167352151771,-0.22266666666664037,0,0
MACH-01,2026-02-05 13:00:00,37.57,196.511,0,34.81,36.1,36.31,35.893333333333324,35.82,196.304,196.248,196.744,196.30966666666666,196.4428333333333,1.8083858103752275,1.75,0.4932388080220391,0.06816666666668425,0,0
